year,month,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
2010,10,95.84,80.25,25.23,3.68,222.44,20.75,6.25
2010,6,95.19,77.81,28.62,3.41,278.44,23.31,7.65
2010,8,95.47,86.94,26.32,2.77,303.75,23.5,14.2
2010,11,96.1,81.25,24.27,3.68,162.5,20.58,1.39
2010,8,95.48,81.19,27.9,3.33,275.44,23.17,0.05
2010,9,95.64,85.62,25.41,3.14,254.06,22.55,0.26
2010,11,95.91,86.94,23.26,2.58,26.31,20.83,2.44
2010,11,95.95,83.06,23.29,5.55,166.69,20.21,0.69
2010,9,95.94,81.94,25.95,4.77,105.88,22.24,0.26
2010,8,95.09,89.75,24.81,7.39,240.62,23.14,22.89
2010,10,96,85.06,24.26,5.03,162.06,21.23,6.06
2010,11,96.28,86.06,24.22,2.22,121.94,21.67,7.98
2010,7,95.2,80.31,28.23,6.55,245.5,23.31,0.18
2010,6,95.4,76.81,28.87,2.45,267.81,23.37,14.23
2010,5,95.53,41.44,36.84,4.12,295.19,15.98,0.08
2010,11,96.07,87.25,24.54,3.87,100.31,21.99,15.94
2010,11,95.99,81.94,23.48,2.72,89.81,19.91,1.69
2010,11,96.07,79.75,25.04,3.37,226.25,20.98,0.11
2010,8,95.09,85.62,23.98,4.04,248.5,21.58,1.5
2010,7,95.04,85.56,26.49,4.05,242.81,23.72,10.79
2010,6,95.79,63.19,32.49,6.09,281,21.83,4.51
2010,7,95.25,82.38,26.88,3.82,277.25,22.73,1.35
2010,9,95.32,82.81,25.87,1.72,159.81,22.1,0.24
2010,7,95.12,87,25.67,2.52,274.5,23.18,30.34
2010,7,95.53,78.44,28.04,2.39,243.5,22.58,7.12
2010,10,95.61,84.62,23.43,3.08,332.44,20.56,0.92
2010,8,95.28,86.56,26.08,3.29,268.62,23.14,4.26
2010,6,95.17,75.12,29.68,2.44,266.5,23.02,1.11
2010,10,96.29,77.06,22.49,3.88,111.25,17.83,0.13
2010,6,95.92,61.25,31.65,2.76,288.62,20.74,0.23
2010,11,96.07,81.88,23.63,3.29,114.62,20.15,2.56
2010,5,95.84,31.25,36.07,4.83,269.81,12.65,0.04
2010,8,95.72,88.38,25.33,2.09,301.19,23.01,0.95
2010,7,95.59,83.81,26.23,3.2,265.88,23.19,8.55
2010,9,95.38,83.88,24.97,1.55,236.88,21.54,0.39
2010,7,95.2,84.88,26.11,4.76,266.62,23.12,4.8
2010,6,95.18,82.12,27.48,5.53,118.06,23.47,4.06
2010,9,95.62,84.12,25.83,2.01,255.31,22.24,0.39
2010,10,95.43,88.75,25.21,3.1,136,23.05,4.28
2010,5,96.06,44.94,30.43,5.95,202.62,15.78,0.99
2010,10,95.88,71.31,24.6,1.71,197.31,19.43,1.64
2010,7,95.42,80.56,27.05,3.4,243.81,22.5,6.6
2010,6,95.47,52.19,33.83,2.88,306.94,18.96,0.02
2010,9,95.43,83.81,26.63,2.48,284.19,22.79,0.08
2010,9,95.33,87.69,25.12,2.91,264.38,22.8,7.06
2010,11,96.06,76.94,22.29,2.62,146.81,17.69,0.29
2010,6,95.16,79.94,27.69,6.12,143.19,22.99,19.09
2010,8,95.08,85.44,24.05,5.83,230.38,21.61,7.65
2010,7,95.5,77.81,27.61,3.52,248.56,22.4,1.7
2010,11,95.81,87.44,24.01,3.18,281.25,21.8,2.36
2010,11,96.08,83.81,24.83,5.3,122.12,21.54,1.72
2010,1,96.37,53.81,20.92,7.57,153.44,9.87,0.09
2010,8,95.33,82.81,26.18,5.05,244.38,22.46,8.16
2010,8,95.28,83.06,25.48,4.38,247.25,21.87,4.7
2010,11,95.84,83.38,22.46,2.97,120.88,19.19,0.68
2010,9,95.73,79.56,26.37,2.63,236.56,22.35,12.05
2010,8,95.39,86.06,26.74,2.84,296.62,23.8,3.23
2010,6,95.56,52.38,33.82,2.19,296.25,18.34,1.78
2010,11,95.95,85.12,23.07,4.73,71.75,20.19,0.55
2010,3,96.42,38.38,32.11,4.61,135.94,14,4.94
2010,11,96.08,81.38,24.26,3.39,237.38,20.4,0.22
2010,7,95.25,86.44,25.48,3.98,279.88,22.68,5.14
2010,11,96.17,84.06,23.94,2.38,70.56,20.33,0.01
2010,10,95.79,83.75,24.07,3.41,327.5,20.42,0.24
2010,9,95.43,83.56,25.87,5.04,244.06,22.45,1.78
2010,10,95.54,93.25,24.05,2.49,251.31,23,6.28
2010,7,94.96,85.06,27.64,3.02,287.94,24.25,2.15
2010,9,95.49,86.31,25.48,1.91,261.25,22.72,1.34
2010,3,96.24,37.19,32.18,7.29,244.81,11.69,0.39
2010,10,95.62,81.25,25.87,3.68,68.31,22.33,3.58
2010,8,95.19,82.25,27.52,4.7,168.75,23.62,16.1
2010,9,95.56,83,26.12,1.91,264.19,22.19,0.08
2010,6,95.34,74.69,28.78,4.15,229.19,22.7,0.04
2010,2,96.13,35.75,27.3,5.93,194.75,9.01,0.48
2010,6,95.34,46.75,35.18,4.04,238.06,18.58,2.56
2010,7,95.3,80.38,27.37,2.38,236.25,22.88,16.09
2010,8,95.34,83.75,26.58,1.82,282.44,22.96,0.37
2010,8,95.48,86.62,24.74,3.12,268.31,22.17,17.68
2010,8,95.36,81.5,26.22,2.38,259.31,22.13,0.24
2010,1,96.2,67.62,24.24,3.98,145.81,16.87,0.73
2010,7,94.89,85.81,25.26,4.38,259.38,22.77,15.81
2010,7,95.08,82,26.8,3.78,242,23.11,2.09
2010,8,95.15,83.31,26.37,6.59,241.5,23.06,4.73
2010,8,95.29,83.81,26.29,3.32,217.81,22.76,2.33
2010,7,95.21,84.19,26.07,6.56,202.88,22.83,45.06
2010,10,95.72,87.44,25.26,4.77,229.62,22.9,11.34
2010,7,95.44,81.25,26.5,2.34,290.75,22.53,0.68
2010,3,96.22,25.44,31.07,5.31,173.94,7.38,2.01
2010,9,95.38,80.44,25.19,2.92,334,20.77,0.05
2010,9,95.85,79.12,25.78,3.8,111.88,21.08,0.37
2010,7,95.17,77.81,28.26,5.98,193.31,22.56,4.82
2010,9,95.52,90,24.67,2.8,262,22.96,8.5
2010,8,95.42,80.5,26.15,3.91,249.88,21.7,0.27
2010,7,95.04,82.31,28.21,2.31,232.06,24.16,0.53
2010,9,95.89,79.31,26.09,4.43,110.38,21.83,1.12
2010,11,96.04,81.06,25.26,4.91,148.81,21.61,7.54
2010,7,95.2,72.69,27.96,3.67,226.44,21.28,2.92
2010,6,95.38,79.12,28.01,5.39,233.31,23.19,1.76
2010,7,95.06,85.25,26.8,8.67,217.62,23.73,2.56
2010,9,95.45,84.12,25.65,3.4,280.88,22.48,0.59
2010,10,96.26,74.88,21.8,2.59,83.38,16.74,0.05
2010,10,96.2,75.25,22.84,3.45,124.12,17.9,0.02
2010,7,94.91,86.06,25.33,4.86,253.31,22.94,4.59
2010,9,95.49,87.69,25.3,3.08,300.75,22.85,0.7
2010,8,94.91,86.56,25.51,7.84,247.38,23.02,13.43
2010,6,95.47,69.62,30.49,2.99,218.88,22.37,5.73
2010,9,95.29,88.12,24.44,2.55,250.75,22.24,10.13
2010,11,96.06,79.94,23.41,3.81,123.12,19.31,1.78
2010,7,95.05,82.75,25.82,3.58,257.38,22.32,0.97
2010,9,95.8,81.69,26.11,3.08,233.88,22.13,7.72
2010,2,96.1,33.56,25.27,4.12,246.19,6.25,0.11
2010,7,95.55,78.94,27.94,3.63,262.88,23.07,2.8
2010,7,95.57,77.94,27.65,2.98,272.38,22.37,0.35
2010,11,95.82,87.56,22.12,4.98,101.81,19.63,4.38
2010,2,96.18,26.5,28.37,5.34,179.06,5.94,0.14
2010,5,95.42,31,37.99,6.7,315.06,13.23,0.02
2010,1,96.26,56.19,19.19,6.58,97.88,8.62,0
2010,1,96.37,53.81,20.92,7.57,153.44,9.87,0.09
2010,1,96.4,60.12,22.41,5.02,239.19,12.51,0.1
2010,1,96.31,70.19,22.01,4.57,141.06,14.69,0
2010,1,96.15,62.88,20.64,6.23,53.88,11.16,0
2010,1,96.15,51.44,19.83,5.7,82.25,7.8,0
2010,1,96.22,49.56,19.64,5.13,119.69,7.04,0
2010,1,96.24,41.19,19.74,5.9,142.62,4.98,0
2010,1,96.19,46.75,21.3,3.59,129.94,8.63,0
2010,1,96.18,52.94,22.93,4.48,110.88,11.45,0
2010,1,96.2,67.62,24.24,3.98,145.81,16.87,0.73
2010,1,96.23,65.94,24.12,8.57,190,15.66,2.92
2010,1,96.46,53.94,19.88,3.81,281.69,7.85,0
2010,1,96.69,47.38,18.61,5.23,59.19,5.01,0
2010,1,96.77,51.81,20.03,7.14,73.12,7.55,0
2010,1,96.79,50.19,21.51,6.9,119.06,8.38,0
2010,1,96.7,52.12,22.04,6.95,116.12,9.46,0
2010,1,96.61,47.06,21.67,6.54,77.56,7.12,0
2010,1,96.48,39.88,21.73,6.54,78.75,4.9,0
2010,1,96.54,35.19,21.73,6.28,108.62,3.51,0
2010,1,96.49,29.19,21.46,4.79,89.5,0.6,0
2010,1,96.42,27.31,21.35,5.9,102.12,-0.74,0
2010,1,96.38,26.19,21.07,5.77,124.25,-1.49,0
2010,1,96.23,27.56,21.43,5.72,237,0.67,0
2010,1,96.3,28.25,21.74,7.14,143.06,0.58,0
2010,1,96.42,31.31,21.87,5.59,101.06,1.87,0
2010,1,96.42,31.5,21.84,5,114,2.27,0
2010,1,96.37,29.31,22.75,6.59,136,2.25,0
2010,1,96.41,33.44,22.82,5.07,143.31,4.25,0
2010,1,96.43,35,23.55,4.51,95.12,5.13,0
2010,1,96.34,34.31,24.15,5.04,166.44,5.4,0
2010,2,96.23,32.81,23.82,4.81,234.38,4.74,0
2010,2,96.15,32.88,24.53,4.66,315.31,4.97,0
2010,2,96.1,33.56,25.27,4.12,246.19,6.25,0.11
2010,2,96.18,34.12,26.46,4.09,247.94,7.17,0.07
2010,2,96.28,38.25,26.49,4.73,146.62,9.03,0
2010,2,96.39,37.88,25.59,3.61,132.81,8.33,0
2010,2,96.36,34.44,26.28,5.16,140.94,7.47,0
2010,2,96.09,33.25,26.69,4.46,221.25,7.26,0
2010,2,95.97,44.12,26.91,5.06,270.69,11.12,0
2010,2,96.06,47.62,26.76,4.5,261.62,11.82,0
2010,2,96.13,35.75,27.3,5.93,194.75,9.01,0.48
2010,2,96.21,31.88,26,4.81,269.94,5.52,0
2010,2,96.08,23.44,26.24,8.48,275.38,2.01,0
2010,2,95.98,16.25,25.93,7.91,283.31,-3.14,0
2010,2,96.01,18.38,24.83,5.81,282.81,-2.46,0
2010,2,96.13,15.12,27.58,8.05,282.06,-3,0
2010,2,96.25,15.94,26.69,7.73,142.81,-3.29,0
2010,2,96.2,16.75,26.27,5.41,117.19,-3.45,0
2010,2,96.16,16.12,28.74,6.45,223.56,-0.92,0
2010,2,96.18,15.75,28.51,5.19,273.19,-1.49,0
2010,2,96.17,21.69,29.46,8.27,260.38,3.15,0
2010,2,96.18,26.5,28.37,5.34,179.06,5.94,0.14
2010,2,96.03,31.75,27.9,7.02,288.06,6.32,0
2010,2,95.95,32.44,26.01,4.66,299.56,4.17,0
2010,2,96.01,31.5,26.4,4.73,262,2.98,0
2010,2,96.14,22.06,27.33,5.05,142.62,-0.02,0
2010,2,96.17,17.12,28.05,3.8,51.81,-1.26,0
2010,2,96.14,15.5,28.9,5.34,127.75,-1.81,0
2010,3,96.16,18.44,29.83,5.88,162.25,1.37,0
2010,3,96.07,20.19,31.05,7.8,246.12,3.08,0
2010,3,95.97,23.62,29.74,5.14,289.19,4.58,0
2010,3,95.97,26.44,28.85,4.53,291,5.05,0
2010,3,96,36.81,29.69,6.95,266.31,9.4,0
2010,3,96.09,38.94,29.2,5.7,289.12,9.58,0
2010,3,96.25,38.38,27.9,4.3,308.62,7.45,0
2010,3,96.2,24.5,29.07,6.81,286.81,3.07,0
2010,3,96.16,18.5,30.76,4.91,176.88,2.13,0
2010,3,96.22,25.44,31.07,5.31,173.94,7.38,2.01
2010,3,96.39,40.94,31.87,3.5,105.31,14.43,0.03
2010,3,96.42,38.38,32.11,4.61,135.94,14,4.94
2010,3,96.24,37.19,32.18,7.29,244.81,11.69,0.39
2010,3,96.06,17.69,29.9,5.13,291.62,-0.05,0
2010,3,96.03,20.38,29.88,6.04,313,1.35,0
2010,3,96.04,23.88,30.33,4.85,131.56,3.94,0
2010,3,96.18,18.25,31.21,2.93,111,1.96,0
2010,3,96.3,19.19,31.67,2.29,97.19,3.59,0
2010,3,96.17,20.44,33.15,5.49,87.75,4.55,0
2010,3,96.05,19.25,32.99,3.81,124.38,4,0
2010,3,95.91,17,33.12,3.5,121.88,2.76,0
2010,3,95.66,16.75,33.55,7.77,253.06,1.42,0
2010,3,95.54,18.62,33.12,6.7,299.81,2.08,0
2010,3,95.62,17.62,33.37,7.7,270.81,1.76,0
2010,3,95.75,23.56,32.26,6.03,280,4.73,0
2010,3,95.77,25.25,33.36,7.83,292.19,5.62,0
2010,3,95.87,26.12,34.04,8.26,268.44,6.72,0
2010,3,95.88,22.31,34.28,6.51,167.38,5.55,0
2010,3,95.94,23.69,34.88,7.01,265,7.29,0
2010,3,95.92,21.88,32.17,3.89,281.12,4.08,0
2010,3,95.86,33.31,31.73,5.3,278.81,8.16,0
2010,4,95.85,41.81,30.66,3.21,274.81,9.79,0
2010,4,95.83,41.31,32.42,6.68,284.94,11.07,0
2010,4,95.92,24.94,32.5,5.28,284.81,3.55,0
2010,4,95.98,16.69,32.29,4.83,291.38,-0.14,0
2010,4,95.93,15.94,33.07,6.08,304.12,-0.08,0
2010,4,95.84,14.5,34.59,7.2,286.06,-0.47,0
2010,4,95.94,14,34.7,3.36,143.06,0.55,0
2010,4,96.02,16.19,34.87,5.01,129.88,4.02,0
2010,4,95.96,20.94,33.76,3.41,294.69,6.58,0
2010,4,95.7,30.19,33.19,4.81,297.06,10.9,0
2010,4,95.65,24.69,34.85,4.53,299.88,6.63,0
2010,4,95.67,21.31,33.48,3.29,301.62,6.14,0
2010,4,95.65,19.5,34.22,5.45,290.06,3.87,0
2010,4,95.66,25.94,36.15,7.3,174.75,8.4,0
2010,4,95.76,26.69,36.99,3.72,164.62,9.44,0
2010,4,95.75,22.81,37.17,4.44,163.62,7.1,0
2010,4,95.78,27,37.19,5.55,309,10.63,0
2010,4,95.75,24.38,37.8,6.96,292.38,9.49,0
2010,4,95.68,27.81,35.98,5.37,278.75,10.06,0
2010,4,95.58,29.88,34.85,5.28,280.38,10.31,0
2010,4,95.63,29.62,35.71,4.37,297.31,10.17,0
2010,4,95.76,28.12,35.69,3.7,325.38,10,0
2010,4,95.81,21.25,36.4,4.48,333.31,6.93,0
2010,4,95.76,17.44,36.62,6.95,318.94,4.01,0
2010,4,95.69,26.62,35.4,3.78,295.12,8.78,0
2010,4,95.9,24.81,36.35,4.3,312.25,8.98,0
2010,4,95.96,24.25,37.57,7.02,300.31,8.56,0
2010,4,95.84,25.38,37.97,6.89,300.94,9.94,0
2010,4,95.72,26.62,37.38,6.44,280.88,10.23,0
2010,4,95.91,38.19,32.12,7.57,194.31,13.93,0.08
2010,5,96.06,44.94,30.43,5.95,202.62,15.78,0.99
2010,5,95.84,31.25,36.07,4.83,269.81,12.65,0.04
2010,5,95.6,35.38,35.31,3.95,284.38,14.33,3.89
2010,5,95.49,35.38,35.69,6.1,288.94,14.05,2.72
2010,5,95.42,32.81,36.01,4.56,299.25,13.38,0
2010,5,95.44,30.94,36.27,4.2,307.12,12.73,0
2010,5,95.42,31,37.99,6.7,315.06,13.23,0.02
2010,5,95.48,24.69,37.12,4.01,314,10.75,0
2010,5,95.43,27.25,36.86,2.53,317.69,11.24,0
2010,5,95.44,27.5,36.79,3.88,301.12,10.92,0
2010,5,95.44,23.94,36.63,2.88,305.69,8.16,0
2010,5,95.42,27.44,36.78,4.38,293.5,9.25,0
2010,5,95.41,33.38,37.83,5.68,291.38,13.11,0
2010,5,95.37,35,37.83,5.3,284.5,14.23,0
2010,5,95.41,33.12,37.59,6.11,291.44,12.3,0
2010,5,95.41,34.69,37.7,6.11,292.69,13.62,0
2010,5,95.45,32.62,37.55,3.28,311.25,13.04,0
2010,5,95.35,28.12,39.14,6.03,329.19,11.61,0
2010,5,95.2,20.38,39.49,5.33,285.44,8.98,0
2010,5,95.09,27.44,39.45,4.91,310.19,12.51,0
2010,5,95.16,36.56,39.23,7.28,291.38,16.46,0
2010,5,95.23,39.62,38.25,3.59,295.44,16.69,0
2010,5,95.31,38.62,37.25,2.86,294.12,15.87,0
2010,5,95.27,36.94,36.93,3.48,279.62,15.24,0
2010,5,95.32,42.06,36.28,3.23,275.31,16.44,0
2010,5,95.36,51.81,35.55,3.44,271.19,19.62,0
2010,5,95.42,51.75,35.34,3.57,274,19.23,0
2010,5,95.51,49.62,35.28,3.49,274.31,18.65,0
2010,5,95.54,47,36.07,2.47,287.75,17.17,0
2010,5,95.53,42.31,36.22,3.46,289.75,15.46,0
2010,5,95.53,41.44,36.84,4.12,295.19,15.98,0.08
2010,6,95.6,49.62,36.68,7.41,284.56,18.98,12.13
2010,6,95.79,63.19,32.49,6.09,281,21.83,4.51
2010,6,95.92,61.25,31.65,2.76,288.62,20.74,0.23
2010,6,95.92,61.06,32.49,2.97,283.25,20.87,0
2010,6,95.73,57.25,33.51,3.35,283.75,20.15,0
2010,6,95.57,55.62,33.58,3.1,274.31,19.57,0.2
2010,6,95.52,56.56,33.57,4.2,261,19.79,0.47
2010,6,95.56,52.38,33.82,2.19,296.25,18.34,1.78
2010,6,95.47,52.19,33.83,2.88,306.94,18.96,0.02
2010,6,95.34,46.75,35.18,4.04,238.06,18.58,2.56
2010,6,95.19,56.88,33.19,4.09,265.88,21.13,10.05
2010,6,95.14,64.88,32.62,3.38,285.19,22.51,2.73
2010,6,95.12,67,30.69,2.77,259.69,21.92,2.1
2010,6,95.26,71.81,29.51,7.91,261.69,22.43,7.93
2010,6,95.16,79.94,27.69,6.12,143.19,22.99,19.09
2010,6,95.16,84.25,26.44,7.63,243.75,23.37,32.93
2010,6,95.18,82.12,27.48,5.53,118.06,23.47,4.06
2010,6,95.34,74.69,28.78,4.15,229.19,22.7,0.04
2010,6,95.38,79.12,28.01,5.39,233.31,23.19,1.76
2010,6,95.42,69.31,30.55,4.88,215.06,22.4,0.42
2010,6,95.47,69.62,30.49,2.99,218.88,22.37,5.73
2010,6,95.4,76.81,28.87,2.45,267.81,23.37,14.23
2010,6,95.35,72.31,29.62,3.05,270.75,22.37,2.06
2010,6,95.17,75.12,29.68,2.44,266.5,23.02,1.11
2010,6,95.1,71.81,29.15,2.96,269.19,21.96,0.03
2010,6,95.08,66.31,32.2,8.02,206.06,22.07,0.02
2010,6,95.18,68.94,31.19,6.41,186.56,22.72,8.36
2010,6,95.21,75.5,30.01,5.6,185.69,23.62,0.6
2010,6,95.22,79.06,28.65,4.34,290.94,23.42,5.88
2010,6,95.19,77.81,28.62,3.41,278.44,23.31,7.65
2010,7,95.17,77.81,28.26,5.98,193.31,22.56,4.82
2010,7,95.21,84.19,26.07,6.56,202.88,22.83,45.06
2010,7,95.12,84.38,26.29,4.69,271.75,22.86,10.3
2010,7,95.05,82.75,25.82,3.58,257.38,22.32,0.97
2010,7,95.2,72.69,27.96,3.67,226.44,21.28,2.92
2010,7,95.3,80.38,27.37,2.38,236.25,22.88,16.09
2010,7,95.42,80.56,27.05,3.4,243.81,22.5,6.6
2010,7,95.53,78.44,28.04,2.39,243.5,22.58,7.12
2010,7,95.56,77.38,27.26,3.35,248.69,21.95,0.72
2010,7,95.55,78.94,27.94,3.63,262.88,23.07,2.8
2010,7,95.59,83.81,26.23,3.2,265.88,23.19,8.55
2010,7,95.5,77.81,27.61,3.52,248.56,22.4,1.7
2010,7,95.52,76.69,27.93,3.16,250.25,22.26,1.65
2010,7,95.57,77.94,27.65,2.98,272.38,22.37,0.35
2010,7,95.44,81.25,26.5,2.34,290.75,22.53,0.68
2010,7,95.12,87,25.67,2.52,274.5,23.18,30.34
2010,7,95.07,85.06,26.83,2.87,240.75,23.87,32.29
2010,7,95.2,80.31,28.23,6.55,245.5,23.31,0.18
2010,7,95.04,82.31,28.21,2.31,232.06,24.16,0.53
2010,7,94.96,85.06,27.64,3.02,287.94,24.25,2.15
2010,7,95.06,85.25,26.8,8.67,217.62,23.73,2.56
2010,7,95.04,85.56,26.49,4.05,242.81,23.72,10.79
2010,7,95.2,84.88,26.11,4.76,266.62,23.12,4.8
2010,7,95.12,84.5,26.21,5.33,258.75,23.22,17.26
2010,7,94.89,85.81,25.26,4.38,259.38,22.77,15.81
2010,7,94.91,86.06,25.33,4.86,253.31,22.94,4.59
2010,7,95.08,82,26.8,3.78,242,23.11,2.09
2010,7,95.23,82.19,27.15,2.92,248.44,23.12,8.68
2010,7,95.25,82.38,26.88,3.82,277.25,22.73,1.35
2010,7,95.25,86.44,25.48,3.98,279.88,22.68,5.14
2010,7,95.32,84.81,25.34,2.45,259.19,22.34,5.48
2010,8,95.33,82.81,26.18,5.05,244.38,22.46,8.16
2010,8,95.15,83.31,26.37,6.59,241.5,23.06,4.73
2010,8,94.91,86.56,25.51,7.84,247.38,23.02,13.43
2010,8,95.09,85.62,23.98,4.04,248.5,21.58,1.5
2010,8,95.36,81.5,26.22,2.38,259.31,22.13,0.24
2010,8,95.48,86.62,24.74,3.12,268.31,22.17,17.68
2010,8,95.27,87.19,23.42,3.3,257.56,21.27,26.34
2010,8,95.28,83.06,25.48,4.38,247.25,21.87,4.7
2010,8,95.42,80.5,26.15,3.91,249.88,21.7,0.27
2010,8,95.49,81.12,27.03,3.02,262.44,22.42,0.19
2010,8,95.48,81.19,27.9,3.33,275.44,23.17,0.05
2010,8,95.39,86.06,26.74,2.84,296.62,23.8,3.23
2010,8,95.36,86.94,25.82,4.03,263.31,23.24,7.79
2010,8,95.37,84.06,25.78,3.43,276.5,22.38,2.42
2010,8,95.42,82.31,26.44,4.04,305.06,22.62,1.87
2010,8,95.47,86.94,26.32,2.77,303.75,23.5,14.2
2010,8,95.35,85.44,26.04,2.25,279.25,23.03,5.22
2010,8,95.28,86.56,26.08,3.29,268.62,23.14,4.26
2010,8,95.53,85.81,26.01,3.15,279.81,22.97,1.69
2010,8,95.72,88.38,25.33,2.09,301.19,23.01,0.95
2010,8,95.57,84.31,26.33,3.88,309.25,22.75,0.61
2010,8,95.52,86.69,25.54,2,302.25,22.83,0.34
2010,8,95.47,83.38,26.48,1.84,288.75,22.7,0.11
2010,8,95.34,83.75,26.58,1.82,282.44,22.96,0.37
2010,8,95.29,83.81,26.29,3.32,217.81,22.76,2.33
2010,8,95.32,89.5,25.08,5.53,321.56,23.18,18.96
2010,8,95.18,88.19,25.94,3.75,196.88,23.57,21.53
2010,8,95.19,82.25,27.52,4.7,168.75,23.62,16.1
2010,8,95.24,85.5,26.51,7.29,228.06,23.59,4.38
2010,8,95.09,89.75,24.81,7.39,240.62,23.14,22.89
2010,8,95.08,85.44,24.05,5.83,230.38,21.61,7.65
2010,9,95.43,83.56,25.87,5.04,244.06,22.45,1.78
2010,9,95.64,85.62,25.41,3.14,254.06,22.55,0.26
2010,9,95.49,86.31,25.48,1.91,261.25,22.72,1.34
2010,9,95.33,87.69,25.12,2.91,264.38,22.8,7.06
2010,9,95.52,90,24.67,2.8,262,22.96,8.5
2010,9,95.48,88.62,25.26,3,262,23.11,15.09
2010,9,95.32,91.62,24.55,3.39,281.25,23.12,17.94
2010,9,95.23,91.75,24.15,2.2,276.31,22.84,12.11
2010,9,95.29,88.12,24.44,2.55,250.75,22.24,10.13
2010,9,95.38,83.88,24.97,1.55,236.88,21.54,0.39
2010,9,95.54,84.38,25.4,0.98,241.69,21.96,0.33
2010,9,95.62,84.12,25.83,2.01,255.31,22.24,0.39
2010,9,95.56,83,26.12,1.91,264.19,22.19,0.08
2010,9,95.43,83.81,26.63,2.48,284.19,22.79,0.08
2010,9,95.45,86.25,25.58,2.59,293.31,22.83,0.02
2010,9,95.49,87.69,25.3,3.08,300.75,22.85,0.7
2010,9,95.45,84.12,25.65,3.4,280.88,22.48,0.59
2010,9,95.32,82.81,25.87,1.72,159.81,22.1,0.24
2010,9,95.38,80.44,25.19,2.92,334,20.77,0.05
2010,9,95.56,80.06,25.3,2.05,318.75,21.04,0
2010,9,95.81,81.81,24.5,3.55,164.75,20.64,0.89
2010,9,95.85,79.12,25.78,3.8,111.88,21.08,0.37
2010,9,95.77,81.62,25.87,2.62,74.69,22.44,0
2010,9,95.73,79.56,26.37,2.63,236.56,22.35,12.05
2010,9,95.8,81.69,26.11,3.08,233.88,22.13,7.72
2010,9,95.89,79.31,26.09,4.43,110.38,21.83,1.12
2010,9,95.94,81.94,25.95,4.77,105.88,22.24,0.26
2010,9,95.94,83.75,26.07,2.62,118.25,22.88,1.32
2010,9,95.96,86.44,25.54,1.39,113.56,22.88,1.55
2010,9,95.91,80.88,25.62,1.96,98.5,21.55,0.14
2010,10,95.83,76.5,24.19,3.42,95.69,19.33,0
2010,10,95.75,75.81,24.97,3.74,92.31,20.18,0
2010,10,95.75,82.38,25.87,3.98,97.12,22.35,0
2010,10,95.72,84.94,25.98,4.09,90.94,23.02,11.06
2010,10,95.62,81.25,25.87,3.68,68.31,22.33,3.58
2010,10,95.52,73,25.52,2.92,32.94,20.37,0
2010,10,95.53,71.44,24.73,3.95,44.12,19.11,0
2010,10,95.57,74.62,24.13,3.54,220.56,19.1,0
2010,10,95.53,76.25,24.37,4.01,326.75,19.43,0
2010,10,95.6,76.75,25.05,5.06,291.12,20.01,3.24
2010,10,95.84,80.25,25.23,3.68,222.44,20.75,6.25
2010,10,96,85.06,24.26,5.03,162.06,21.23,6.06
2010,10,96.02,74.69,24.44,2.3,115.56,19.65,1.41
2010,10,95.88,71.31,24.6,1.71,197.31,19.43,1.64
2010,10,95.78,76.81,24.43,5.16,319.69,19.9,0.01
2010,10,95.61,84.62,23.43,3.08,332.44,20.56,0.92
2010,10,95.43,87.5,24.86,2.37,138.69,22.22,1.67
2010,10,95.43,88.75,25.21,3.1,136,23.05,4.28
2010,10,95.61,85.81,25.7,4.59,120.69,22.85,4.82
2010,10,95.72,87.44,25.26,4.77,229.62,22.9,11.34
2010,10,95.54,93.25,24.05,2.49,251.31,23,6.28
2010,10,95.43,81.81,25.18,2.85,292.81,21.46,16.57
2010,10,95.62,83.06,25.1,3.12,205,21.6,2.68
2010,10,95.79,83.75,24.07,3.41,327.5,20.42,0.24
2010,10,95.91,80.88,24.57,3.95,168,20.41,0.02
2010,10,96.07,79.19,24.4,2.22,101.5,20.21,0
2010,10,96.2,79.06,23.79,2.33,122.5,19.51,0
2010,10,96.2,75.25,22.84,3.45,124.12,17.9,0.02
2010,10,96.18,74.88,22.94,3.77,126.88,17.74,0
2010,10,96.29,77.06,22.49,3.88,111.25,17.83,0.13
2010,10,96.26,74.88,21.8,2.59,83.38,16.74,0.05
2010,11,96.04,76.69,20.68,3.6,74.19,16.02,0
2010,11,96.04,78.81,21.26,3.22,58.12,16.8,0
2010,11,96.17,84.06,23.94,2.38,70.56,20.33,0.01
2010,11,96.13,83.56,25.35,3.41,98.62,21.64,3.14
2010,11,96.07,87.25,24.54,3.87,100.31,21.99,15.94
2010,11,95.99,81.94,23.48,2.72,89.81,19.91,1.69
2010,11,95.99,77.12,21.37,3.38,90.88,16.71,0
2010,11,95.95,85.12,23.07,4.73,71.75,20.19,0.55
2010,11,96.08,83.81,24.83,5.3,122.12,21.54,1.72
2010,11,96.22,82.81,25.46,5.82,126.31,21.67,1.37
2010,11,96.04,81.06,25.26,4.91,148.81,21.61,7.54
2010,11,95.81,87.44,24.01,3.18,281.25,21.8,2.36
2010,11,95.84,83.25,24.83,3.02,169.81,21.44,13.85
2010,11,96.15,82.69,24.74,3.45,106.44,21.52,3.15
2010,11,96.28,86.06,24.22,2.22,121.94,21.67,7.98
